Target,date_sold,num_bath,num_bed,num_parking,property_size,type,suburb_median_income,suburb_lat,suburb_lng,km_from_cbd,ds_float,tot_rooms,value_score
990000,2016-10-09,1,2,1,0.0471544715447154,-1,65000,-33.79412,151.27428,0.1172582619339045,1475971200.0,3,0.04193708752559149
800000,2016-10-10,1,2,1,0.0373983739837398,-1,68744,-33.83662,151.20958,0.0350061199510403,1476057600.0,3,0.03611185147448595
970000,2016-10-12,2,2,1,0.0479674796747967,-1,48620,-33.78215,151.26601,0.125703794369645,1476230400.0,4,0.042301370292604064
1350000,2016-10-13,1,3,1,0.0593495934959349,-1,57928,-33.84211,151.13803,0.0834761321909424,1476316800.0,4,0.05459646513692589
1040000,2016-10-19,2,2,1,0.0788617886178861,-1,58188,-33.84282,151.11092,0.112484700122399,1476835200.0,4,0.07047176329828016
935000,2016-10-21,2,2,1,0.056910569105691,-1,38272,-33.83004,151.0887,0.1416156670746634,1477008000.0,4,0.04939580025951725
1533000,2016-10-22,2,3,1,0.3016260162601626,-1,72176,-33.83315,151.19595,0.042594859241126,1477094400.0,5,0.28904807795497395
1485000,2016-10-26,2,2,1,0.0699186991869918,-1,26728,-33.91291,151.22388,0.0630354957160342,1477440000.0,4,0.06564737604848449
2225000,2016-10-28,2,3,2,0.1455284552845528,-1,65000,-33.79412,151.27428,0.1172582619339045,1477612800.0,5,0.12942652874277383
860000,2016-10-31,1,2,1,0.0365853658536585,-1,57044,-33.77603,151.28481,0.14406364749082,1477872000.0,3,0.03167680383770225
751000,2016-11-03,2,2,1,0.0674796747967479,-1,42172,-33.91857,151.20485,0.0690330477356181,1478131200.0,4,0.06297849951961224
1255000,2016-11-06,2,3,2,0.0910569105691057,-1,45968,-33.83935,151.06654,0.1624235006119951,1478390400.0,5,0.0774057603767623
840000,2016-11-11,2,2,1,0.0512195121951219,-1,58968,-33.91594,151.17672,0.0749082007343941,1478822400.0,4,0.04752293118189792
560000,2016-11-11,1,2,1,0.056910569105691,-1,41756,-34.05778,151.01793,0.3362301101591187,1478822400.0,3,0.04066025023484028
830000,2016-11-16,1,2,1,0.0219512195121951,-1,26728,-33.91291,151.22388,0.0630354957160342,1479254400.0,3,0.020610222712896295
585000,2016-11-16,1,2,1,0.0821138211382113,-1,40040,-33.80918,150.98696,0.2600979192166462,1479254400.0,3,0.0633077926520312
4150000,2016-11-24,2,3,2,0.1186991869918699,-1,35412,-33.86794,151.20998,0.0001223990208078,1479945600.0,5,0.11868465921672228
581000,2016-11-25,1,1,0,0.0138211382113821,-1,51532,-33.89313,151.20653,0.034516523867809,1480032000.0,2,0.013352219835073304
688000,2016-11-28,1,1,1,0.0512195121951219,-1,38324,-33.7958,151.18087,0.0960832313341493,1480291200.0,2,0.046527211066847124
668000,2016-12-08,2,2,1,0.0780487804878048,-1,27248,-33.86491,151.04789,0.1798041615667074,1481155200.0,4,0.06520458969282546
1650000,2016-12-09,2,3,0,0.1008130081300813,-1,71500,-33.88581,151.24417,0.0441860465116279,1481241600.0,5,0.09645546022351704
880000,2016-12-10,1,2,1,0.0666666666666666,-1,48932,-33.71505,151.29588,0.2221542227662178,1481328000.0,3,0.053386123631728344
2020000,2016-12-13,3,3,2,0.108130081300813,-1,35412,-33.86794,151.20998,0.0001223990208078,1481587200.0,6,0.10811684709468537
1350100,2016-12-15,2,2,1,0.073170731707317,-1,38324,-33.7958,151.18087,0.0960832313341493,1481760000.0,4,0.06646744438121018
1400000,2016-12-16,2,2,1,0.0707317073170731,-1,57772,-33.86923,151.19249,0.0167686658506731,1481846400.0,4,0.0695555200582836
600000,2016-12-16,1,2,1,0.0495934959349593,-1,34996,-33.96814,151.13537,0.1596083231334149,1481846400.0,3,0.0422773453497741
715000,2016-12-20,1,2,1,0.0593495934959349,-1,34996,-33.96814,151.13537,0.1596083231334149,1482192000.0,3,0.05059420017268048
655000,2016-12-23,1,3,1,0.0723577235772357,-1,34996,-33.96814,151.13537,0.1596083231334149,1482451200.0,4,0.06168333993655565
4925000,2017-01-20,3,3,2,0.2065040650406504,-1,57772,-33.86923,151.19249,0.0167686658506731,1484870400.0,6,0.20307013902073623
650000,2017-01-31,1,2,2,0.0593495934959349,-1,42380,-34.03534,151.12423,0.2468788249694002,1485820800.0,3,0.046366000685380465
600000,2017-02-14,1,2,1,0.0422764227642276,-1,34996,-33.96814,151.13537,0.1596083231334149,1487030400.0,3,0.03603970423259431
1225000,2017-02-15,2,2,2,0.0861788617886178,-1,57772,-33.86923,151.19249,0.0167686658506731,1487116800.0,4,0.0847458060480237
3030000,2017-02-16,8,16,8,0.5691056910569106,-1,22204,-33.91825,151.07547,0.1647490820073439,1487203200.0,24,0.4826622258517013
1950000,2017-02-16,3,3,1,0.08130081300813,-1,57772,-33.86923,151.19249,0.0167686658506731,1487203200.0,6,0.07994887363021104
515000,2017-02-17,2,2,1,0.0723577235772357,-1,26208,-33.83592,151.00745,0.2290085679314565,1487289600.0,4,0.0575476691138531
932000,2017-02-18,2,2,1,0.1219512195121951,-1,58968,-33.91594,151.17672,0.0749082007343941,1487376000.0,4,0.1131498361473761
1910000,2017-02-25,3,3,1,0.1048780487804878,-1,57772,-33.86923,151.19249,0.0167686658506731,1487980800.0,6,0.10313404698297234
775000,2017-02-27,1,3,1,0.0723577235772357,-1,38584,-33.8063,151.08417,0.1596083231334149,1488153600.0,4,0.06168333993655565
555000,2017-03-16,1,0,1,0.0333333333333333,-1,55484,-33.89994,151.18038,0.0542227662178702,1489622400.0,1,0.031574035804701875
1150000,2017-03-21,2,2,1,0.0666666666666666,-1,57772,-33.86923,151.19249,0.0167686658506731,1490054400.0,4,0.06555807637677305
620000,2017-04-18,2,2,1,0.0349593495934959,-1,23764,-33.9451,151.05302,0.2045287637698898,1492473600.0,4,0.02849296408368138
1200000,2017-04-22,1,3,1,0.1008130081300813,-1,46852,-33.65717,151.31571,0.3030599755201958,1492819200.0,4,0.07445593104015835
638800,2017-04-28,2,2,1,0.0504065040650406,-1,23764,-33.9451,151.05302,0.2045287637698898,1493337600.0,4,0.04108287844623827
631000,2017-04-28,1,1,0,0.0032520325203252,-1,63284,-33.87457,151.22752,0.0200734394124846,1493337600.0,2,0.003187403872309853
415000,2017-04-29,1,2,1,0.0300813008130081,-1,37544,-33.69209,150.57478,0.7537331701346389,1493424000.0,3,0.01415645314990151
685000,2017-04-30,2,2,1,0.0699186991869918,-1,36660,-33.79508,151.02527,0.2260709914320685,1493510400.0,4,0.05577145255055398
585000,2017-05-18,2,2,1,0.0333333333333333,-1,23764,-33.9451,151.05302,0.2045287637698898,1495065600.0,4,0.027167709940254338
960000,2017-05-20,2,2,1,0.0691056910569105,-1,46852,-33.65717,151.31571,0.3030599755201958,1495238400.0,4,0.05103833982591494
860000,2017-05-23,1,2,2,0.0691056910569105,-1,46852,-33.65717,151.31571,0.3030599755201958,1495497600.0,3,0.05103833982591494
800000,2017-05-23,1,2,1,0.048780487804878,-1,46852,-33.65717,151.31571,0.3030599755201958,1495497600.0,3,0.0360270634065282
800000,2017-05-27,1,2,1,0.0365853658536585,-1,47528,-33.9047,151.13884,0.0930232558139534,1495843200.0,3,0.033335572316927596
735000,2017-05-29,1,1,1,0.0138211382113821,-1,47528,-33.9047,151.13884,0.0930232558139534,1496016000.0,2,0.012593438430839314
852800,2017-05-31,2,2,1,0.0544715447154471,-1,42432,-33.93166,151.15389,0.1067319461444308,1496188800.0,4,0.04895720278253177
597000,2017-05-31,1,1,1,0.0284552845528455,-1,37232,-33.97235,151.14822,0.1577723378212974,1496188800.0,2,0.02430207054388405
865000,2017-06-14,1,1,0,0.0073170731707317,-1,57564,-33.8704,151.21848,0.0084455324357405,1497398400.0,2,0.007255536811359775
475000,2017-06-15,1,2,1,0.0276422764227642,-1,26208,-33.91942,151.08774,0.1529987760097919,1497484800.0,3,0.023720688010772376
1800000,2017-06-21,1,1,1,0.0390243902439024,-1,97500,-33.86055,151.20159,0.0075887392900856,1498003200.0,2,0.03872936517041789
942000,2017-06-23,2,2,1,0.0601626016260162,-1,40872,-33.90035,151.20733,0.0441860465116279,1498176000.0,4,0.05756212948822786
1240000,2017-07-14,2,3,2,0.1333333333333333,-1,45552,-33.68907,151.29762,0.2552019583843329,1499990400.0,5,0.1033013350505905
6300000,2017-07-21,2,3,2,0.0983739837398374,-1,40040,-33.83016,150.99863,0.2402692778457772,1500595200.0,5,0.07736288149872647
720000,2017-07-21,1,1,1,0.0414634146341463,-1,69732,-33.9082,151.19191,0.0582619339045287,1500595200.0,2,0.039116701707648464
980000,2017-07-22,2,2,1,0.0609756097560975,-1,40248,-33.94543,151.24625,0.1128518971848225,1500681600.0,4,0.05446847244140369
670000,2017-07-26,1,2,1,0.0577235772357723,-1,38272,-34.03262,151.10521,0.2527539779681762,1501027200.0,3,0.04483153193548137
970000,2017-07-29,2,2,1,0.0528455284552845,-1,40248,-33.94543,151.24625,0.1128518971848225,1501286400.0,4,0.04720600944921653
810000,2017-08-16,1,0,0,0.0040650406504065,-1,57564,-33.8704,151.21848,0.0084455324357405,1502841600.0,1,0.0040308537840887644
3600000,2017-08-22,2,2,2,0.065040650406504,-1,97500,-33.86055,151.20159,0.0075887392900856,1503360000.0,4,0.06454894195069648
542000,2017-08-22,2,3,1,0.1056910569105691,-1,25844,-33.25799,151.54324,0.9034271725826192,1503360000.0,5,0.042823760845652765
2200000,2017-08-26,2,4,1,0.1138211382113821,-1,25272,-33.89089,151.19334,0.035985312117503,1503705600.0,6,0.10979806885810099
530000,2017-09-13,2,2,1,0.0365853658536585,-1,32240,-33.74515,150.68955,0.6082007343941249,1505260800.0,4,0.019914489572311074
618000,2017-09-14,1,2,2,0.0796747967479674,-1,37284,-34.01392,151.10109,0.2329253365973072,1505347200.0,3,0.06311938749604307
1450000,2017-09-15,2,2,1,0.0479674796747967,-1,60320,-33.88447,151.21001,0.0225214198286413,1505433600.0,4,0.04689925801224968
591000,2017-09-15,1,1,1,0.0211382113821138,-1,60424,-33.87982,151.16973,0.0460220318237454,1505433600.0,2,0.020187434104686455
525000,2017-09-16,2,2,1,0.048780487804878,-1,32240,-33.74515,150.68955,0.6082007343941249,1505520000.0,4,0.026552652763081434
1040000,2017-09-20,1,3,1,0.0593495934959349,-1,49660,-33.73559,151.30351,0.2017135862913096,1505865600.0,4,0.04850814322872602
540000,2017-09-21,2,2,1,0.0365853658536585,-1,32240,-33.74515,150.68955,0.6082007343941249,1505952000.0,4,0.019914489572311074
3050000,2017-09-23,2,3,2,0.1528455284552845,-1,63284,-33.87457,151.22752,0.0200734394124846,1506124800.0,5,0.14980798199856318
380000,2017-09-30,1,2,1,0.08130081300813,-1,33852,-33.34073,151.42855,0.7503059975520197,1506729600.0,3,0.038392035109338814
793000,2017-10-02,1,3,1,0.0626016260162601,-1,47268,-34.03269,151.0552,0.2833537331701346,1506902400.0,4,0.04715488075946136
645000,2017-10-02,1,1,0,0.0138211382113821,-1,20072,-33.87941,151.19845,0.0195838433292533,1506902400.0,2,0.013553100378074296
312000,2017-10-10,1,2,1,0.048780487804878,-1,33852,-33.34073,151.42855,0.7503059975520197,1507593600.0,3,0.023035221065603288
750000,2017-10-20,2,2,2,0.0617886178861788,-1,56524,-33.82839,151.07771,0.1542227662178702,1508457600.0,4,0.05295785479566111
2300000,2017-10-21,6,10,6,0.5528455284552846,-1,25272,-33.83511,150.98511,0.2542227662178702,1508544000.0,16,0.4287422242981569
755000,2017-10-28,2,2,2,0.0853658536585365,-1,41912,-33.9466,151.18371,0.1107711138310893,1509148800.0,4,0.07641469854053934
410000,2017-11-05,1,2,2,0.1016260162601626,-1,43836,-33.70323,151.29673,0.2372093023255813,1509840000.0,3,0.08016526093361911
1700000,2017-11-09,2,2,1,0.0691056910569105,-1,66820,-33.8794,151.22078,0.0192166462668298,1510185600.0,4,0.0677903897526946
360000,2017-11-10,1,2,1,0.048780487804878,-1,33852,-33.34073,151.42855,0.7503059975520197,1510272000.0,3,0.023035221065603288
701000,2017-11-11,1,2,2,0.0715447154471544,-1,42900,-34.03656,151.0841,0.2691554467564259,1510358400.0,3,0.05466191410851325
560000,2017-11-12,1,1,0,0.0,-1,35412,-33.86794,151.20998,0.0001223990208078,1510444800.0,2,0.0
3000000,2017-12-02,2,2,1,0.0747967479674796,-1,97500,-33.86055,151.20159,0.0075887392900856,1512172800.0,4,0.07423128324330094
470000,2017-12-13,2,2,1,0.1626016260162601,-1,30628,-34.06338,150.80766,0.524969400244798,1513123200.0,4,0.09619080749481393
432000,2017-12-21,1,1,1,0.0390243902439024,-1,38792,-33.94248,150.94138,0.3178702570379437,1513814400.0,2,0.028397939351406193
950000,2017-12-22,1,2,0,0.0463414634146341,-1,35412,-33.86794,151.20998,0.0001223990208078,1513900800.0,3,0.046335791612007966
436000,2017-12-22,1,2,2,0.0764227642276422,-1,22048,-33.92907,151.05159,0.1954712362301101,1513900800.0,3,0.0628536731631054
555000,2018-01-25,2,2,1,0.0528455284552845,-1,37908,-33.86058,151.07927,0.1444308445532435,1516838400.0,4,0.045738585163085786
805000,2018-02-13,1,3,2,0.0804878048780487,-1,39052,-33.85608,151.10677,0.1138310893512851,1518480000.0,4,0.07182801574608749
535000,2018-02-19,1,2,1,0.0577235772357723,-1,34996,-33.79196,150.9468,0.3105263157894737,1518998400.0,3,0.042314905161419794
570000,2018-02-20,2,2,1,0.108130081300813,-1,38792,-33.94248,150.94138,0.3178702570379437,1519084800.0,4,0.07868595695285474
980000,2018-02-22,2,2,1,0.0796747967479674,-1,24856,-33.87838,151.10412,0.1175030599755201,1519257600.0,4,0.07084187277905381
650000,2018-02-24,1,2,1,0.048780487804878,-1,34424,-33.87913,151.08118,0.143329253365973,1519430400.0,3,0.042266767520835094
450000,2018-02-27,1,2,1,0.0536585365853658,-1,34996,-33.79196,150.9468,0.3105263157894737,1519689600.0,3,0.03933498226272826
1900000,2018-03-14,2,2,1,0.0967479674796747,-1,66560,-33.80338,151.29117,0.1208078335373316,1520985600.0,4,0.08573845918202325
890000,2018-03-15,2,3,2,0.1048780487804878,-1,34684,-33.96482,151.08475,0.1922888616891065,1521072000.0,5,0.08653157474520888
300500,2018-03-16,1,2,1,0.0292682926829268,-1,31980,-34.08405,150.81805,0.5299877600979193,1521158400.0,3,0.01722767339091626
880000,2018-03-17,1,2,1,0.056910569105691,-1,24856,-33.87838,151.10412,0.1175030599755201,1521244800.0,3,0.05060133769932414
492000,2018-03-17,1,2,2,0.0764227642276422,-1,23556,-33.91991,151.03125,0.2118727050183598,1521244800.0,3,0.06183118864969903
927000,2018-03-19,2,2,1,0.0585365853658536,-1,45604,-33.90769,151.2083,0.0541003671970624,1521417600.0,4,0.055453874351339416
380000,2018-03-20,1,2,1,0.0373983739837398,-1,22204,-33.91825,151.07547,0.1647490820073439,1521504000.0,3,0.03171780341311177
980000,2018-03-22,1,1,1,0.0333333333333333,-1,57460,-33.91839,151.24013,0.0762545899632803,1521676800.0,2,0.030886009282970646
660000,2018-03-24,1,1,1,0.0154471544715447,-1,70304,-33.82557,151.20362,0.0505507955936352,1521849600.0,2,0.01468569681299558
690000,2018-03-28,2,2,1,0.0707317073170731,-1,31512,-33.95213,151.1183,0.1534883720930232,1522195200.0,4,0.060667344849082504
945000,2018-03-29,2,2,1,0.0577235772357723,-1,45604,-33.90769,151.2083,0.0541003671970624,1522281600.0,4,0.05468368165201526
400000,2018-03-29,1,2,1,0.0382113821138211,-1,22204,-33.91825,151.07547,0.1647490820073439,1522281600.0,3,0.0324073208786142
605000,2018-04-13,2,2,1,0.0504065040650406,-1,27248,-33.86491,151.04789,0.1798041615667074,1523577600.0,4,0.042111297509949776
360000,2018-04-13,1,2,1,0.0390243902439024,-1,22204,-33.91825,151.07547,0.1647490820073439,1523577600.0,3,0.03309683834411663
1330000,2018-04-21,2,3,2,0.1048780487804878,-1,34736,-33.95297,151.22753,0.1172582619339045,1524268800.0,5,0.09327386708278117
366000,2018-04-28,1,2,1,0.0357723577235772,-1,22204,-33.91825,151.07547,0.1647490820073439,1524873600.0,3,0.030338768482106912
660000,2018-05-14,1,1,0,0.0227642276422764,-1,45604,-33.90769,151.2083,0.0541003671970624,1526256000.0,2,0.02156539558107644
830000,2018-05-15,1,2,1,0.0398373983739837,-1,55484,-33.89994,151.18038,0.0542227662178702,1526342400.0,3,0.03773482327879005
752000,2018-05-18,1,3,1,0.0682926829268292,-1,34684,-33.96482,151.08475,0.1922888616891065,1526601600.0,4,0.05634614169455457
825000,2018-05-21,2,2,1,0.0617886178861788,-1,41236,-33.91228,151.15592,0.0848225214198286,1526860800.0,4,0.05676367800768432
1440000,2018-05-22,2,3,3,0.1512195121951219,-1,45604,-33.90769,151.2083,0.0541003671970624,1526947200.0,5,0.1432558420742936
550000,2018-05-29,1,2,0,0.0178861788617886,-1,41236,-33.91228,151.15592,0.0848225214198286,1527552000.0,3,0.01643159100222441
1180000,2018-06-15,2,3,2,0.156910569105691,-1,49920,-33.73444,151.12793,0.1965728274173806,1529020800.0,5,0.12890854405332697
780000,2018-06-22,1,2,1,0.0479674796747967,-1,49920,-33.73444,151.12793,0.1965728274173806,1529625600.0,3,0.03940727512511029
1861000,2018-06-30,2,3,2,0.1276422764227642,-1,57928,-33.84211,151.13803,0.0834761321909424,1530316800.0,5,0.11741979488352565
600000,2018-07-13,2,2,1,0.0617886178861788,-1,34320,-33.80641,150.96973,0.2799265605875153,1531440000.0,4,0.04670226246617391
735000,2018-07-14,2,2,2,0.0715447154471544,-1,35412,-33.88947,151.12753,0.0952264381884945,1531526400.0,4,0.065046097243724
630000,2018-07-14,1,2,1,0.0235772357723577,-1,35412,-33.88947,151.12753,0.0952264381884945,1531526400.0,3,0.021435645682590862
432000,2018-07-16,1,2,1,0.0528455284552845,-1,35152,-33.80002,150.94399,0.310281517747858,1531699200.0,3,0.038748482074589786
1228000,2018-07-21,2,2,1,0.0626016260162601,-1,55276,-33.88032,151.18079,0.035250917992656,1532131200.0,4,0.06043330344204743
585000,2018-07-21,1,1,1,0.0414634146341463,-1,25116,-33.96268,151.1006,0.1776009791921664,1532131200.0,2,0.03471634050889821
3100000,2018-07-25,2,3,2,0.1300813008130081,-1,28080,-33.88626,151.19999,0.027172582619339,1532476800.0,5,0.12659424660637958
1798888,2018-07-28,2,3,2,0.1024390243902439,-1,57772,-33.86923,151.19249,0.0167686658506731,1532736000.0,5,0.10073558077406601
660000,2018-08-16,1,1,1,0.0390243902439024,-1,71812,-33.90226,151.18621,0.0533659730722154,1534377600.0,2,0.03699640953908309
2230000,2018-08-18,2,3,2,0.1447154471544715,-1,57772,-33.86923,151.19249,0.0167686658506731,1534550400.0,5,0.14230899506177574
765000,2018-08-23,1,2,1,0.0601626016260162,-1,40144,-33.73041,151.26832,0.1908200734394124,1534982400.0,3,0.04971122935711414
930000,2018-08-29,1,2,1,0.016260162601626,-1,57044,-33.77603,151.28481,0.14406364749082,1535500800.0,3,0.014078579483423222
720000,2018-08-31,2,2,1,0.0495934959349593,-1,71812,-33.90226,151.18621,0.0533659730722154,1535673600.0,4,0.0470162704559181
472000,2018-08-31,1,2,1,0.0471544715447154,-1,34320,-33.80641,150.96973,0.2799265605875153,1535673600.0,3,0.035641200303132725
1330000,2018-09-13,2,2,1,0.0723577235772357,-1,57772,-33.86923,151.19249,0.0167686658506731,1536796800.0,4,0.07115449753088783
635000,2018-09-13,2,2,1,0.0975609756097561,-1,40040,-33.80918,150.98696,0.2600979192166462,1536796800.0,4,0.07521717938855199
1760000,2018-09-14,2,2,1,0.0869918699186991,-1,57772,-33.86923,151.19249,0.0167686658506731,1536883200.0,4,0.08554529478432582
560000,2018-09-18,1,2,2,0.0439024390243902,-1,35412,-33.92492,151.13127,0.1167686658506731,1537228800.0,3,0.03906399549083942
1270000,2018-09-21,2,3,2,0.2178861788617886,-1,38324,-33.7958,151.18087,0.0960832313341493,1537488000.0,5,0.19792527882404826
1096740,2018-09-27,1,2,1,0.040650406504065,-1,28080,-33.88626,151.19999,0.027172582619339,1538006400.0,3,0.03956070206449359
1045000,2018-09-27,2,3,2,0.08130081300813,-1,55692,-33.80664,151.20155,0.0762545899632803,1538006400.0,5,0.07533172995846499
2750000,2018-10-03,2,2,2,0.1024390243902439,-1,66560,-33.80338,151.29117,0.1208078335373316,1538524800.0,4,0.09078189795743646
412500,2018-10-04,1,2,1,0.0439024390243902,-1,23556,-33.91991,151.03125,0.2118727050183598,1538611200.0,3,0.035520044543444124
1360000,2018-10-07,2,2,1,0.0764227642276422,-1,75764,-33.86465,151.17428,0.03671970624235,1538870400.0,4,0.07366743971352412
815000,2018-11-01,1,1,0,0.0235772357723577,-1,35412,-33.86794,151.20998,0.0001223990208078,1541030400.0,2,0.02357435011839002
662000,2018-11-12,2,2,1,0.0861788617886178,-1,38272,-34.03262,151.10521,0.2527539779681762,1541980800.0,4,0.0669315828895919
1638000,2018-11-14,2,2,1,0.0691056910569105,-1,38324,-33.7958,151.18087,0.0960832313341493,1542153600.0,4,0.06277480858225405
640000,2018-11-15,1,2,1,0.0357723577235772,-1,67028,-33.78265,151.28518,0.1370869033047735,1542240000.0,3,0.03118972024596332
710000,2018-11-17,1,1,1,0.0691056910569105,-1,28080,-33.88626,151.19999,0.027172582619339,1542412800.0,2,0.0672531935096391
1042000,2018-11-21,1,1,1,0.0357723577235772,-1,38324,-33.7958,151.18087,0.0960832313341493,1542758400.0,2,0.03249519503081386
565000,2018-11-21,1,2,1,0.1609756097560975,-1,38584,-33.8063,151.08417,0.1596083231334149,1542758400.0,3,0.13722810457795537
460000,2018-11-23,1,1,1,0.0195121951219512,-1,38584,-33.8063,151.08417,0.1596083231334149,1542931200.0,2,0.016633709645812757
860000,2018-11-26,1,2,1,0.0414634146341463,-1,67028,-33.78265,151.28518,0.1370869033047735,1543190400.0,3,0.036151721194184756
1100000,2018-12-02,2,3,2,0.1146341463414634,-1,57408,-33.8057,151.16111,0.0941248470012239,1543708800.0,5,0.1043364604714432
479000,2018-12-02,1,2,1,0.0536585365853658,-1,30680,-33.80402,150.95535,0.2964504283965728,1543708800.0,3,0.03989257212343453
495000,2018-12-04,1,2,2,0.0666666666666666,-1,23556,-33.91991,151.03125,0.2118727050183598,1543881600.0,3,0.05393784541782255
1480000,2018-12-09,2,2,1,0.1056910569105691,-1,57772,-33.86923,151.19249,0.0167686658506731,1544313600.0,4,0.10393353571927445
295000,2018-12-12,1,2,1,0.0349593495934959,-1,32812,-33.60517,150.75869,0.6179926560587515,1544572800.0,3,0.01884397605706792
450000,2018-12-18,1,1,1,0.0097560975609756,-1,38584,-33.8063,151.08417,0.1596083231334149,1545091200.0,2,0.008316854822906379
455000,2018-12-19,1,1,1,0.0138211382113821,-1,38584,-33.8063,151.08417,0.1596083231334149,1545177600.0,2,0.011782210999117372
2808000,2019-01-25,2,6,2,0.3235772357723577,-1,67028,-33.78265,151.28518,0.1370869033047735,1548374400.0,8,0.2821251967703048
600000,2019-02-13,1,1,1,0.0024390243902439,-1,51532,-33.89313,151.20653,0.034516523867809,1550016000.0,2,0.0023562740885423477
760000,2019-02-26,1,2,1,0.0634146341463414,-1,69732,-33.9082,151.19191,0.0582619339045287,1551139200.0,3,0.059825543788168234
780000,2019-02-27,2,2,1,0.0707317073170731,-1,69732,-33.9082,151.19191,0.0582619339045287,1551225600.0,4,0.06672849114834149
787000,2019-03-14,1,2,1,0.0544715447154471,-1,55692,-33.80664,151.20155,0.0762545899632803,1552521600.0,3,0.05047225907217155
535000,2019-03-15,1,1,0,0.0113821138211382,-1,24908,-33.9259,151.22847,0.0813953488372093,1552608000.0,2,0.010492364596925109
1150000,2019-03-25,2,3,2,0.1032520325203252,-1,40872,-33.90035,151.20733,0.0441860465116279,1553472000.0,5,0.09878906006763438
